Price,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AZN.L,HSBA.L,AZN.L,HSBA.L,AZN.L,HSBA.L,AZN.L,HSBA.L,AZN.L,HSBA.L,AZN.L,HSBA.L
Date,,,,,,,,,,,,
2023-06-27 00:00:00+00:00,10879.5185546875,532.2871704101562,11190.0,610.2999877929688,11332.0,611.9000244140625,11164.0,605.0,11296.0,607.7000122070312,1353695,30993630
2023-06-28 00:00:00+00:00,10922.2978515625,534.9036254882812,11234.0,613.2999877929688,11338.0,615.5999755859375,11184.0,610.7999877929688,11300.0,611.5,2293497,18360919
2023-06-29 00:00:00+00:00,10924.2421875,539.7005615234375,11236.0,618.7999877929688,11290.0,619.7999877929688,11136.0,613.0,11246.0,613.7999877929688,2529983,71288921
2023-06-30 00:00:00+00:00,10963.1318359375,542.2299194335938,11276.0,621.7000122070312,11344.0,625.7000122070312,11180.0,615.9000244140625,11248.0,620.2999877929688,1408446,22006052
2023-07-03 00:00:00+00:00,10086.16015625,547.375732421875,10374.0,627.5999755859375,11044.0,628.5,10330.0,622.2000122070312,10938.0,623.0,4450775,21193781
2023-07-04 00:00:00+00:00,10286.443359375,544.846435546875,10580.0,624.7000122070312,10664.0,628.2000122070312,10278.0,623.5999755859375,10360.0,627.0,4015254,8538299
2023-07-05 00:00:00+00:00,10325.3330078125,542.4044189453125,10620.0,621.9000244140625,10730.0,624.0,10460.0,617.5999755859375,10642.0,620.7999877929688,2885595,39669655
2023-07-06 00:00:00+00:00,10041.435546875,532.3743896484375,10328.0,610.4000244140625,10566.0,617.0289916992188,10294.0,608.0999755859375,10538.0,615.0,1911277,19028428
2023-07-07 00:00:00+00:00,9829.484375,531.9382934570312,10110.0,609.9000244140625,10308.0,614.77001953125,10078.0,606.7000122070312,10276.0,608.2999877929688,1800903,34212718
2023-07-10 00:00:00+00:00,9897.541015625,529.3217163085938,10180.0,606.9000244140625,10244.0,610.9000244140625,10110.0,606.4000244140625,10150.0,609.0999755859375,1255741,19834643
2023-07-11 00:00:00+00:00,9802.26171875,524.0886840820312,10082.0,600.9000244140625,10138.0,606.0,10020.0,598.2000122070312,10138.0,604.5,1929561,33207359
2023-07-12 00:00:00+00:00,9963.6552734375,537.0841064453125,10248.0,615.7999877929688,10276.0,616.7000122070312,10084.0,600.5,10228.0,601.7000122070312,4075139,38283911
2023-07-13 00:00:00+00:00,10043.3798828125,535.6886596679688,10330.0,614.2000122070312,10352.0,617.5,10248.0,609.4000244140625,10296.0,612.7999877929688,1250510,35620549
2023-07-14 00:00:00+00:00,10037.546875,534.729248046875,10324.0,613.0999755859375,10554.0,617.0,10322.5,611.7000122070312,10328.0,612.0,2472036,16280360
2023-07-17 00:00:00+00:00,9916.9873046875,538.9157104492188,10200.0,617.9000244140625,10350.0,620.4000244140625,10196.0,613.0999755859375,10300.0,614.5,1161172,28427958
2023-07-18 00:00:00+00:00,9994.767578125,543.9742431640625,10280.0,623.7000122070312,10310.0,624.4000244140625,10206.0,614.0999755859375,10262.0,615.5999755859375,2368022,19072737
2023-07-19 00:00:00+00:00,10210.607421875,548.42236328125,10502.0,628.7999877929688,10590.0,632.0,10278.0,624.5,10282.0,626.0,2838541,23353423
2023-07-20 00:00:00+00:00,10399.224609375,558.1907348632812,10696.0,640.0,10710.0,640.5999755859375,10486.0,629.2000122070312,10488.0,629.2999877929688,1845464,71414605
2023-07-21 00:00:00+00:00,10471.171875,559.9349365234375,10770.0,642.0,10798.0,645.7999877929688,10598.0,637.5999755859375,10642.0,639.7000122070312,1297138,17482257
2023-07-24 00:00:00+00:00,10480.8935546875,560.5455322265625,10780.0,642.7000122070312,10858.0,643.0,10707.3623046875,632.0,10800.0,634.5,1168905,35895413
2023-07-25 00:00:00+00:00,10422.5595703125,561.9409790039062,10720.0,644.2999877929688,10774.0,645.5999755859375,10628.0,642.0999755859375,10700.0,644.5999755859375,1638957,14752048
2023-07-26 00:00:00+00:00,10373.9462890625,561.7666015625,10670.0,644.0999755859375,10790.0,645.5499877929688,10578.0,640.4000244140625,10742.0,643.4000244140625,1181359,15316016
2023-07-27 00:00:00+00:00,10403.11328125,560.1966552734375,10700.0,642.2999877929688,10802.0,645.5999755859375,10645.0,639.4000244140625,10802.0,644.9000244140625,3990122,54254940
2023-07-28 00:00:00+00:00,10751.181640625,564.1214599609375,11058.0,646.7999877929688,11264.0,655.2999877929688,10796.0,643.75,10800.0,645.0,6645000,14606823
2023-07-31 00:00:00+00:00,10875.62890625,563.6853637695312,11186.0,646.2999877929688,11204.0,652.0,11022.0,645.5999755859375,11028.0,650.2999877929688,1639504,17771442
2023-08-01 00:00:00+00:00,10885.3515625,571.1860961914062,11196.0,654.9000244140625,11254.0,665.5999755859375,11148.0,649.9000244140625,11176.0,658.0,955804,24505563
2023-08-02 00:00:00+00:00,10788.1259765625,555.4869384765625,11096.0,636.9000244140625,11140.0,654.8980102539062,10874.0,634.0999755859375,11040.0,651.5,1371970,22469669
2023-08-03 00:00:00+00:00,10597.564453125,557.4929809570312,10900.0,639.2000122070312,11018.0,640.7999877929688,10778.0,630.5,11018.0,639.2999877929688,4910009,176906451
2023-08-04 00:00:00+00:00,10607.287109375,555.0509033203125,10910.0,636.4000244140625,10968.0,644.2000122070312,10784.0,633.5999755859375,10952.0,642.9000244140625,1506764,15511434
2023-08-07 00:00:00+00:00,10583.9541015625,561.7666015625,10886.0,644.0999755859375,10944.0,644.9000244140625,10804.0,636.0999755859375,10894.0,640.7000122070312,853789,20496510
2023-08-08 00:00:00+00:00,10723.9580078125,553.4808959960938,11030.0,634.5999755859375,11100.0,642.0999755859375,10834.0,631.4000244140625,10940.0,639.5,1977417,62033025
2023-08-09 00:00:00+00:00,10871.740234375,554.7019653320312,11182.0,636.0,11212.0,639.9000244140625,10980.642578125,633.5999755859375,11110.0,639.9000244140625,2545313,78117236
2023-08-10 00:00:00+00:00,10922.427734375,558.2156372070312,11162.0,632.0,11184.0,633.7000122070312,11042.0,624.7000122070312,11166.0,629.9000244140625,2848203,59023405
2023-08-11 00:00:00+00:00,10793.26171875,551.8561401367188,11030.0,624.7999877929688,11124.0,632.0,10912.0,623.5,11066.0,632.0,2243755,48386496
2023-08-14 00:00:00+00:00,10875.458984375,548.94140625,11114.0,621.5,11126.0,627.5999755859375,10990.0,617.5999755859375,11082.0,624.0,898615,61518364
2023-08-15 00:00:00+00:00,10642.56640625,530.2164306640625,10876.0,600.2999877929688,11126.0,620.9000244140625,10844.0,598.7000122070312,11126.0,620.9000244140625,1345290,24642980
2023-08-16 00:00:00+00:00,10644.5244140625,520.9423217773438,10878.0,589.7999877929688,10916.0,601.5999755859375,10738.0,588.4000244140625,10884.0,599.2000122070312,1997373,37789214
2023-08-17 00:00:00+00:00,10560.369140625,523.2388305664062,10792.0,592.4000244140625,10896.0,596.7999877929688,10740.9169921875,589.7999877929688,10894.0,592.7999877929688,1467968,15492986
2023-08-18 00:00:00+00:00,10429.2451171875,515.731201171875,10658.0,583.9000244140625,10754.0,589.0999755859375,10580.0,579.4000244140625,10742.0,587.2000122070312,1807434,20736904
2023-08-21 00:00:00+00:00,10444.90234375,515.2011108398438,10674.0,583.2999877929688,10806.0,588.7000122070312,10640.0,581.7000122070312,10678.0,583.5999755859375,4598853,28590940
2023-08-22 00:00:00+00:00,10468.3876953125,512.81640625,10698.0,580.5999755859375,10768.0,586.5999755859375,10634.0,580.5999755859375,10690.0,585.5999755859375,1105121,29208014
2023-08-23 00:00:00+00:00,10538.841796875,516.5260009765625,10770.0,584.7999877929688,10813.9599609375,587.2000122070312,10664.0,581.0999755859375,10712.0,582.4000244140625,2181058,100676534
2023-08-24 00:00:00+00:00,10519.271484375,520.3240356445312,10750.0,589.0999755859375,10846.0,592.5,10742.0,587.9000244140625,10824.0,589.5,674424,61134863
2023-08-25 00:00:00+00:00,10431.203125,519.17578125,10660.0,587.7999877929688,10752.0,595.2930297851562,10612.0,586.5999755859375,10706.0,591.5,1044943,9832360
2023-08-29 00:00:00+00:00,10572.1123046875,526.1535034179688,10804.0,595.7000122070312,10900.0,598.2999877929688,10692.0,586.9000244140625,10850.0,594.9000244140625,2978845,138408401
2023-08-30 00:00:00+00:00,10503.6142578125,521.7371826171875,10734.0,590.7000122070312,10866.0,600.7999877929688,10734.0,590.7000122070312,10824.0,597.5,913945,36565404
2023-08-31 00:00:00+00:00,10433.16015625,515.0245361328125,10662.0,583.0999755859375,10802.0,592.4000244140625,10660.93359375,582.5,10714.0,591.0,2367206,45532273
2023-09-01 00:00:00+00:00,10470.34375,519.617431640625,10700.0,588.2999877929688,10734.0,590.2999877929688,10584.0,583.2999877929688,10678.0,585.7000122070312,759392,24327245
2023-09-04 00:00:00+00:00,10460.5595703125,517.4093017578125,10690.0,585.7999877929688,10802.0,595.0,10690.0,584.0,10744.0,593.9000244140625,510722,36868212
2023-09-05 00:00:00+00:00,10505.572265625,518.910888671875,10736.0,587.5,10798.0,593.4000244140625,10638.0,579.0999755859375,10662.0,581.2000122070312,1302060,20296700
2023-09-06 00:00:00+00:00,10378.3623046875,516.9676513671875,10606.0,585.2999877929688,10660.0,587.2009887695312,10544.0,579.5,10622.0,587.0,1283468,14699219
2023-09-07 00:00:00+00:00,10591.68359375,516.4378051757812,10824.0,584.7000122070312,10832.0,591.7000122070312,10586.0,581.2999877929688,10596.0,581.5,1042230,23007461
2023-09-08 00:00:00+00:00,10613.2109375,516.1727905273438,10846.0,584.4000244140625,10884.0,587.5999755859375,10798.0,576.9000244140625,10840.0,585.2000122070312,2242376,37302909
2023-09-11 00:00:00+00:00,10276.59375,521.1190185546875,10502.0,590.0,10846.0,591.4000244140625,10366.0,581.9000244140625,10846.0,582.4000244140625,2011900,23844895
2023-09-12 00:00:00+00:00,10454.6875,527.5667114257812,10684.0,597.2999877929688,10724.0,600.2999877929688,10542.0,591.2000122070312,10558.0,593.9000244140625,1423103,31541932
2023-09-13 00:00:00+00:00,10354.876953125,539.667236328125,10582.0,611.0,10690.0,614.9000244140625,10562.0,601.9000244140625,10668.0,603.0,1663183,23549819
2023-09-14 00:00:00+00:00,10581.8974609375,553.7109985351562,10814.0,626.9000244140625,10820.0,629.7000122070312,10566.0,609.2999877929688,10614.0,612.5,1797197,29081387
2023-09-15 00:00:00+00:00,10705.1923828125,555.8306884765625,10940.0,629.2999877929688,11006.0,631.9000244140625,10834.0,625.9000244140625,10882.0,629.4000244140625,4715880,77881497
2023-09-18 00:00:00+00:00,10497.7431640625,550.266357421875,10728.0,623.0,11028.6796875,630.0,10684.0,621.7999877929688,10942.0,627.0,1017587,15718615
2023-09-19 00:00:00+00:00,10388.1474609375,557.0673828125,10616.0,630.7000122070312,10640.0,631.5,10539.3994140625,623.0999755859375,10614.0,626.0,2034190,14145170
2023-09-20 00:00:00+00:00,10714.978515625,559.4522094726562,10950.0,633.4000244140625,10950.0,635.7000122070312,10742.0,629.9000244140625,10792.0,631.7999877929688,1568781,18482939
2023-09-21 00:00:00+00:00,10652.3525390625,561.8369140625,10886.0,636.0999755859375,11079.0,640.0999755859375,10886.0,628.9000244140625,10904.0,630.0,5277686,31240282
2023-09-22 00:00:00+00:00,10808.9189453125,568.0196533203125,11046.0,643.0999755859375,11190.0,649.5,10888.0,635.7000122070312,10910.0,638.0999755859375,3547059,40235747
2023-09-25 00:00:00+00:00,10953.7412109375,564.0450439453125,11194.0,638.5999755859375,11260.0,643.0999755859375,11044.0,635.4000244140625,11138.0,639.5,3471175,75173293
2023-09-26 00:00:00+00:00,10924.3857421875,564.5750122070312,11164.0,639.2000122070312,11262.0,640.5999755859375,11120.0,632.9000244140625,11156.0,636.5,1606820,18876589
2023-09-27 00:00:00+00:00,10879.373046875,565.1932983398438,11118.0,639.9000244140625,11310.0,641.9000244140625,11088.0,635.7999877929688,11208.0,638.5,1501177,48649788
2023-09-28 00:00:00+00:00,10769.7763671875,569.609619140625,11006.0,644.9000244140625,11190.0,645.9000244140625,10878.0,634.8499755859375,11118.0,639.7999877929688,1491439,45263621
2023-09-29 00:00:00+00:00,10863.7158203125,569.609619140625,11102.0,644.9000244140625,11234.0,650.0999755859375,11020.0,643.2999877929688,11046.0,648.5999755859375,1752888,22317823
2023-10-02 00:00:00+00:00,10714.978515625,565.10498046875,10950.0,639.7999877929688,11188.0,652.2999877929688,10870.0,637.9000244140625,11060.0,648.5,3816373,31837619
2023-10-03 00:00:00+00:00,10673.8798828125,569.87451171875,10908.0,645.2000122070312,11070.0,656.5,10884.0,636.2999877929688,10996.0,637.7999877929688,1297146,25649014
2023-10-04 00:00:00+00:00,10658.2236328125,565.7232666015625,10892.0,640.5,10940.451171875,647.4000244140625,10790.0,639.0,10900.0,642.2999877929688,2200732,35708961
2023-10-05 00:00:00+00:00,10668.0087890625,569.2562866210938,10902.0,644.5,10990.0,649.7999877929688,10858.0,636.7999877929688,10912.0,642.0,1102217,21812777
2023-10-06 00:00:00+00:00,10707.150390625,578.265380859375,10942.0,654.7000122070312,10982.0,657.7000122070312,10858.0,642.0,10956.0,649.5999755859375,1250802,37660935
2023-10-09 00:00:00+00:00,10622.99609375,569.6979370117188,10856.0,645.0,10956.0,652.5999755859375,10810.0,641.5,10908.0,651.4000244140625,2558599,18973365
2023-10-10 00:00:00+00:00,10742.3779296875,581.0035400390625,10978.0,657.7999877929688,11022.0,660.5999755859375,10784.0,648.2000122070312,10930.0,650.0,1237326,34573439
2023-10-11 00:00:00+00:00,10709.107421875,582.0632934570312,10944.0,659.0,11062.0,661.5,10868.0,651.0999755859375,10970.0,655.4000244140625,2745784,17751343
2023-10-12 00:00:00+00:00,10881.330078125,581.0918579101562,11120.0,657.9000244140625,11152.0,664.5,10884.0,654.5999755859375,10982.0,660.4000244140625,1536321,31737934
2023-10-13 00:00:00+00:00,10738.4638671875,576.4105224609375,10974.0,652.5999755859375,11176.0,663.2000122070312,10884.0,647.0999755859375,11108.0,655.4000244140625,1162288,15780448
2023-10-16 00:00:00+00:00,10736.5068359375,575.2623291015625,10972.0,651.2999877929688,10996.0,653.7999877929688,10831.2001953125,648.0999755859375,10928.0,652.5999755859375,1702777,26351027
2023-10-17 00:00:00+00:00,11028.1103515625,576.7638549804688,11270.0,653.0,11304.0,655.5,10910.0,643.0999755859375,10998.0,647.0,2225240,36574818
2023-10-18 00:00:00+00:00,10384.232421875,574.3790893554688,10612.0,650.2999877929688,11244.0,657.5999755859375,10593.5576171875,648.5999755859375,11176.0,653.7999877929688,3678685,21094402
2023-10-19 00:00:00+00:00,10262.89453125,566.3414916992188,10488.0,641.2000122070312,10652.0,654.7000122070312,10440.0,638.5,10538.0,645.5,2131732,22582692
2023-10-20 00:00:00+00:00,10206.1396484375,543.9952392578125,10430.0,615.9000244140625,10534.0,632.18701171875,10364.0,615.7000122070312,10474.0,631.2999877929688,2024298,38831847
2023-10-23 00:00:00+00:00,9883.2216796875,540.9920654296875,10100.0,612.5,10522.0,617.5,10082.0,608.7000122070312,10464.0,616.2000122070312,2181139,13959110
2023-10-24 00:00:00+00:00,10213.9677734375,541.257080078125,10438.0,612.7999877929688,10456.0,616.9000244140625,10062.0,607.0999755859375,10264.0,611.5,2379083,18211871
2023-10-25 00:00:00+00:00,10319.650390625,543.2885131835938,10546.0,615.0999755859375,10566.0,617.9000244140625,10372.0,608.2000122070312,10466.0,612.0999755859375,2347407,39620658
2023-10-26 00:00:00+00:00,10168.955078125,537.989013671875,10392.0,609.0999755859375,10514.0,619.2000122070312,10368.0,595.0999755859375,10438.0,609.7000122070312,2652740,75777476
2023-10-27 00:00:00+00:00,9906.70703125,530.8347778320312,10124.0,601.0,10458.0,618.0,10102.0,598.7000122070312,10288.0,614.9000244140625,1707716,35680976
2023-10-30 00:00:00+00:00,9998.6904296875,518.734130859375,10218.0,587.2999877929688,10320.0,608.5999755859375,10088.0,582.5999755859375,10140.0,603.7000122070312,4438387,169130927
2023-10-31 00:00:00+00:00,10030.0029296875,523.1504516601562,10250.0,592.2999877929688,10330.0,597.7000122070312,10162.0,587.0,10278.0,587.7999877929688,2913453,49522167
2023-11-01 00:00:00+00:00,10114.1572265625,521.2073364257812,10336.0,590.0999755859375,10402.0,599.5,10162.0,582.0999755859375,10298.0,596.7000122070312,1837433,29210099
2023-11-02 00:00:00+00:00,10139.599609375,531.0997314453125,10362.0,601.2999877929688,10440.0,602.7999877929688,10264.0,586.7999877929688,10376.0,597.0,1595747,25610068
2023-11-03 00:00:00+00:00,10049.5732421875,531.8946533203125,10270.0,602.2000122070312,10416.0,611.4000244140625,10160.0,598.0,10334.0,608.9000244140625,1219573,21517497
2023-11-06 00:00:00+00:00,10055.4443359375,538.1657104492188,10276.0,609.2999877929688,10320.0,613.2000122070312,10194.0,597.5999755859375,10248.0,606.7999877929688,1893919,67681095
2023-11-07 00:00:00+00:00,10010.431640625,537.282470703125,10230.0,608.2999877929688,10290.0,613.7000122070312,10146.0,604.4000244140625,10208.0,608.0,1729632,15816453
2023-11-08 00:00:00+00:00,9951.7197265625,536.3992309570312,10170.0,607.2999877929688,10400.0,612.5,10170.0,603.7000122070312,10248.0,609.0999755859375,4678524,41676193
2023-11-09 00:00:00+00:00,10212.0107421875,539.7579956054688,10436.0,603.0999755859375,10600.0,604.9000244140625,10274.0,593.0,10600.0,600.0,2005703,32529807
2023-11-10 00:00:00+00:00,9873.4365234375,536.2676391601562,10090.0,599.2000122070312,10510.0,604.7620239257812,10026.0,596.4500122070312,10402.0,600.9000244140625,1775830,42157635
2023-11-13 00:00:00+00:00,10028.0458984375,544.0538330078125,10248.0,607.9000244140625,10314.0,609.4000244140625,10122.0,601.5,10182.0,603.5,1737947,57743902
2023-11-14 00:00:00+00:00,9967.376953125,541.3689575195312,10186.0,604.9000244140625,10332.0,612.5999755859375,10146.0,602.9000244140625,10304.0,609.0999755859375,1464278,30938808
2023-11-15 00:00:00+00:00,9873.4365234375,552.1980590820312,10090.0,617.0,10290.0,620.8989868164062,10058.0,612.0,10230.0,612.5999755859375,1944444,35330298
2023-11-16 00:00:00+00:00,9947.8056640625,544.8593139648438,10166.0,608.7999877929688,10178.0,620.0,10012.0,607.0,10066.0,614.5,2120644,34804039
2023-11-17 00:00:00+00:00,10039.7890625,550.7661743164062,10260.0,615.4000244140625,10328.0,617.2000122070312,10178.0,604.0999755859375,10212.0,609.7000122070312,1631489,34504146
2023-11-20 00:00:00+00:00,9889.09375,551.4821166992188,10106.0,616.2000122070312,10246.0,619.0999755859375,10042.0,611.7999877929688,10132.0,616.0999755859375,1727350,44783216
2023-11-21 00:00:00+00:00,9973.2470703125,548.8866577148438,10192.0,613.2999877929688,10192.0,613.7999877929688,10040.0,608.0999755859375,10106.0,613.0,858427,14585612
2023-11-22 00:00:00+00:00,9869.5224609375,542.9797973632812,10086.0,606.7000122070312,10238.0,617.0,10072.0,600.5999755859375,10176.0,612.5,1785560,29910210
2023-11-23 00:00:00+00:00,9955.6337890625,547.4547119140625,10174.0,611.7000122070312,10246.0,615.4000244140625,9983.0,608.2999877929688,10110.0,610.9000244140625,735970,29132362
2023-11-24 00:00:00+00:00,9961.5048828125,545.4857788085938,10180.0,609.5,10264.0,615.7999877929688,10118.0,602.4000244140625,10198.0,606.2000122070312,1108994,18442241
2023-11-27 00:00:00+00:00,9761.8837890625,543.6063232421875,9976.0,607.4000244140625,10236.0,613.2999877929688,9976.0,604.7000122070312,10142.0,608.5999755859375,1447262,12741786
2023-11-28 00:00:00+00:00,9687.515625,543.4273071289062,9900.0,607.2000122070312,10068.0,610.9000244140625,9851.0,601.9000244140625,9956.0,605.5999755859375,3203391,16148874
2023-11-29 00:00:00+00:00,9816.681640625,532.3297729492188,10032.0,594.7999877929688,10084.0,600.4000244140625,9778.0,589.5999755859375,9894.0,599.7999877929688,1725710,18710486
2023-11-30 00:00:00+00:00,9908.6650390625,538.8629760742188,10126.0,602.0999755859375,10158.0,604.4000244140625,9895.0,591.7000122070312,10036.0,595.2000122070312,9359776,72256545
2023-12-01 00:00:00+00:00,9979.119140625,540.6529541015625,10198.0,604.0999755859375,10304.0,606.2000122070312,9993.0,599.7000122070312,10188.0,601.0,1154807,17159018
2023-12-04 00:00:00+00:00,10045.6591796875,540.6529541015625,10266.0,604.0999755859375,10278.0,607.7000122070312,10086.0,600.0999755859375,10138.0,604.5,1170647,21937520
2023-12-05 00:00:00+00:00,9926.2783203125,540.0264892578125,10144.0,603.4000244140625,10328.0,607.7000122070312,10080.0,595.0,10214.0,599.0,1325441,34731522
2023-12-06 00:00:00+00:00,9912.5791015625,550.1397094726562,10130.0,614.7000122070312,10256.0,617.7999877929688,10082.0,599.7000122070312,10194.0,605.4000244140625,2642947,22067387
2023-12-07 00:00:00+00:00,9881.265625,548.0812377929688,10098.0,612.4000244140625,10190.0,618.2999877929688,10026.0,605.7000122070312,10110.0,608.2000122070312,1517762,31326168
2023-12-08 00:00:00+00:00,9904.75,554.1670532226562,10122.0,619.2000122070312,10196.0,622.6119995117188,10036.0,606.9000244140625,10124.0,610.5,1060358,16787704
2023-12-11 00:00:00+00:00,9879.3076171875,551.6611328125,10096.0,616.4000244140625,10150.0,618.7999877929688,9949.0,610.0,10096.0,616.5999755859375,1756079,38937769
2023-12-12 00:00:00+00:00,9953.677734375,553.8090209960938,10172.0,618.7999877929688,10283.7265625,622.1500244140625,10104.0,612.7999877929688,10124.0,618.0,2707895,34760601
2023-12-13 00:00:00+00:00,10166.9970703125,552.3771362304688,10390.0,617.2000122070312,10498.0,623.2999877929688,10110.0,615.0999755859375,10212.0,618.9000244140625,2683892,18329694
2023-12-14 00:00:00+00:00,10243.32421875,551.5715942382812,10468.0,616.2999877929688,10690.0,624.7000122070312,10328.0,609.2000122070312,10532.0,614.0,5495627,45633145
2023-12-15 00:00:00+00:00,9967.376953125,545.0382690429688,10186.0,609.0,10430.0,618.5,10140.0,607.7000122070312,10362.0,615.9000244140625,5082046,66718603
2023-12-18 00:00:00+00:00,10133.7275390625,548.4391479492188,10356.0,612.7999877929688,10382.0,615.2000122070312,10124.0,605.2999877929688,10220.0,608.4000244140625,1600437,17678793
2023-12-19 00:00:00+00:00,10123.9423828125,548.7077026367188,10346.0,613.0999755859375,10424.0,616.4000244140625,10272.0,608.9000244140625,10356.0,612.4000244140625,2158756,29300414
2023-12-20 00:00:00+00:00,10258.98046875,554.3460083007812,10484.0,619.4000244140625,10560.0,626.0,10282.0,609.5,10412.0,620.7000122070312,3950260,62285389
2023-12-21 00:00:00+00:00,10255.06640625,557.1204833984375,10480.0,622.5,10552.0,624.8770141601562,10368.0,615.2999877929688,10436.0,619.2999877929688,2224399,21034187
2023-12-22 00:00:00+00:00,10212.0107421875,561.86376953125,10436.0,627.7999877929688,10454.0,628.9000244140625,10350.0,622.2000122070312,10350.0,623.5,651734,10833490
2023-12-27 00:00:00+00:00,10302.0361328125,565.1752319335938,10528.0,631.5,10622.0,636.5989990234375,10428.0,624.0999755859375,10472.0,628.2000122070312,1044256,16151929
2023-12-28 00:00:00+00:00,10347.048828125,565.2646484375,10574.0,631.5999755859375,10712.0,633.7000122070312,10350.0,629.2999877929688,10564.0,631.2000122070312,708410,9952106
2023-12-29 00:00:00+00:00,10372.490234375,568.755126953125,10600.0,635.5,10662.0,635.5,10306.0,632.0999755859375,10526.0,632.7000122070312,455940,5844099
2024-01-02 00:00:00+00:00,10556.455078125,564.2802124023438,10788.0,630.5,10838.0,634.7000122070312,10534.0,626.0,10632.0,632.7000122070312,1688733,39992864
2024-01-03 00:00:00+00:00,10509.486328125,559.7158813476562,10740.0,625.4000244140625,10810.0,636.4000244140625,10626.0,624.5999755859375,10686.0,634.0999755859375,2972338,26407890
2024-01-04 00:00:00+00:00,10630.82421875,566.0701904296875,10864.0,632.5,10902.0,632.5999755859375,10746.0,622.7000122070312,10768.0,627.2000122070312,1896074,26385924
2024-01-05 00:00:00+00:00,10527.099609375,567.6810913085938,10758.0,634.2999877929688,10842.0,635.5999755859375,10714.0,628.0,10756.0,631.0,1161094,56358956
2024-01-08 00:00:00+00:00,10540.798828125,572.7825317382812,10772.0,640.0,10772.0,643.2000122070312,10676.0,630.2000122070312,10716.0,630.2000122070312,1921363,21200929
2024-01-09 00:00:00+00:00,10668.0087890625,567.860107421875,10902.0,634.5,10918.0,640.2999877929688,10814.0,634.5,10834.0,638.7999877929688,3005457,48042479
2024-01-10 00:00:00+00:00,10666.0517578125,564.459228515625,10900.0,630.7000122070312,10926.0,635.5,10810.0,629.7000122070312,10830.0,633.4000244140625,1411866,19739089
2024-01-11 00:00:00+00:00,10597.5537109375,547.186279296875,10830.0,611.4000244140625,11022.0,633.9000244140625,10716.0,611.4000244140625,10928.0,632.4000244140625,2156932,69070482
2024-01-12 00:00:00+00:00,10628.8671875,546.0227661132812,10862.0,610.0999755859375,10888.0,618.0999755859375,10814.0,609.7999877929688,10838.0,616.0999755859375,1212597,22011630
2024-01-15 00:00:00+00:00,10619.08203125,533.76171875,10852.0,596.4000244140625,10900.0,612.5,10804.0,591.7000122070312,10824.0,599.0999755859375,2283608,32884376
2024-01-16 00:00:00+00:00,10417.5029296875,531.166259765625,10646.0,593.5,10766.0,596.4000244140625,10478.0,588.7000122070312,10714.0,595.5999755859375,2913853,25433948
2024-01-17 00:00:00+00:00,10221.7958984375,525.9754638671875,10446.0,587.7000122070312,10570.0,587.7000122070312,10360.0,581.7000122070312,10500.0,586.0,2279952,24131792
2024-01-18 00:00:00+00:00,10208.095703125,527.58642578125,10432.0,589.5,10434.0,593.7999877929688,10342.0,586.0,10366.0,589.5999755859375,4541622,56327281
2024-01-19 00:00:00+00:00,10282.4658203125,526.6019287109375,10508.0,588.4000244140625,10654.0,594.0999755859375,10458.0,587.4000244140625,10458.0,592.0,2568801,24400575
2024-01-22 00:00:00+00:00,10362.705078125,534.4777221679688,10590.0,597.2000122070312,10904.0,599.7000122070312,10452.0,588.0999755859375,10468.0,588.0999755859375,4529556,61548584
2024-01-23 00:00:00+00:00,10227.6669921875,535.9096069335938,10452.0,598.7999877929688,10626.0,602.5,10370.0,594.2999877929688,10584.0,596.9000244140625,3506309,65414910
2024-01-24 00:00:00+00:00,10229.625,541.3689575195312,10454.0,604.9000244140625,10536.0,607.0999755859375,10398.0,600.5,10508.0,601.7000122070312,1801745,27986792
2024-01-25 00:00:00+00:00,10223.7529296875,541.3689575195312,10448.0,604.9000244140625,10474.0,609.0,10362.0,602.5,10432.0,606.5,1237869,16358428
2024-01-26 00:00:00+00:00,10319.650390625,552.108642578125,10546.0,616.9000244140625,10660.0,619.2999877929688,10521.6796875,610.5,10526.0,610.7999877929688,2343648,49109073
2024-01-29 00:00:00+00:00,10341.177734375,552.1980590820312,10568.0,617.0,10614.0,622.2000122070312,10512.0,617.0,10550.0,619.0,1795640,22053588
2024-01-30 00:00:00+00:00,10358.791015625,555.9569702148438,10586.0,621.2000122070312,10682.0,622.4000244140625,10562.0,614.5,10578.0,617.2000122070312,1999073,18308073
2024-01-31 00:00:00+00:00,10274.6376953125,553.2720947265625,10500.0,618.2000122070312,10654.0,625.2999877929688,10500.0,617.2999877929688,10610.0,618.0,2715037,41490462
2024-02-01 00:00:00+00:00,10206.1396484375,547.0072021484375,10430.0,611.2000122070312,10566.0,621.9000244140625,10392.0,609.4500122070312,10548.0,615.7999877929688,2269904,52940246
2024-02-02 00:00:00+00:00,10137.6416015625,549.6026611328125,10360.0,614.0999755859375,10510.1298828125,618.0,10360.0,611.5,10496.0,617.0999755859375,2943228,48044233
2024-02-05 00:00:00+00:00,10137.6416015625,554.1670532226562,10360.0,619.2000122070312,10432.0,622.8499755859375,10306.0,617.5,10360.0,620.7000122070312,1682816,99168504
